image_id,face_idx,gender,age,male_score,female_score
413169,0,Male,19,89.402,90.31
413170,0,Male,19,75.385,77.595
413185,0,Male,23,87.55,90.804
413191,0,Male,26,79.885,82.753
413215,0,Male,26,87.015,89.736
413217,0,Male,30,44.926,45.924
413217,1,Male,31,62.809,60.716
413217,2,Male,28,73.469,78.728
413218,0,Male,20,81.513,84.424
413219,0,Male,17,74.89,81.077
413224,0,Male,24,85.541,87.216
413228,0,Female,27,74.067,75.745
413254,0,Male,26,80.6,82.725
413279,0,Female,26,81.338,81.968
413347,0,Female,37,62.009,67.013
413347,1,Female,38,64.06,64
413351,0,Male,24,69.365,71.873
413351,1,Male,30,64.112,64.172
413433,0,Male,28,46.726,53.948
413445,0,Female,22,68.891,71.007
413451,0,Male,19,77.504,76.333
413452,0,Male,25,63.458,58.177
413456,0,Male,27,57.283,60.567
413459,0,Male,22,61.786,60.784
413460,0,Male,26,59.761,61.115
413467,0,Male,21,75.913,78.152
413471,0,Male,23,82.045,87.529
413472,0,Male,22,69.832,69.715
413490,0,Male,26,82.533,78.031
413501,0,Male,27,69.469,69.242
413599,0,Male,19,68.287,74.422
413600,0,Male,24,70.153,75.71
413601,0,Male,32,84.784,88.108
413602,0,Male,33,79.825,81.589
413680,0,Female,33,77.953,79.892
413690,0,Female,23,61.238,61.948
413709,0,Male,27,65.78,65.222
413732,0,Female,23,78.701,79.954
413734,0,Female,28,81.48,85.052
413747,0,Female,22,86.903,86.857
413748,0,Female,21,85.817,85.76
413924,0,Male,39,64.951,68.076
413994,0,Male,27,66.308,66.965
413995,0,Male,41,58.074,62.676
414021,0,Female,23,80.267,86.265
414054,0,Female,25,68.409,66.645
414070,0,Female,20,77.365,82.151
414071,0,Female,20,75.822,80.853
414071,1,Female,22,71.268,77.825
414071,2,Female,21,79.386,81.199
414071,3,Female,21,75.251,76.769
414072,0,Female,21,75.961,82.841
414072,1,Female,21,72.895,77.803
414087,0,Female,30,58.302,56.543
414087,1,Female,20,72.903,73.138
414092,0,Female,19,73.004,75.243
414094,0,Male,24,84.738,87.635
414094,1,Female,21,86.101,84.18
414102,0,Female,22,68.723,74.16
414102,1,Female,24,62.761,61.077
414102,2,Female,25,63.577,64.826
414104,0,Female,20,82.894,87
414166,0,Female,29,60.865,67.492
414168,0,Female,21,84.071,88.17
414172,0,Female,26,71.332,73.339
414250,0,Female,25,65.27,60.988
414253,0,Male,23,66.805,66.688
414271,0,Female,25,65.286,64.237
414286,0,Male,29,61.817,62.866
414293,0,Female,26,66.472,65.468
414373,0,Male,28,83.354,85.314
414415,0,Female,24,81.749,84.106
414417,0,Female,24,81.749,84.106
414423,0,Female,6,79.222,79.044
414462,0,Male,2,72.688,74.196
414463,0,Female,23,76.188,80.191
414463,1,Male,2,68.807,73.112
414464,0,Male,2,77.253,74.136
414470,0,Female,21,80.365,80.791
414470,1,Female,20,65.557,63.898
414470,2,Male,27,68.306,66.663
414471,0,Male,29,68.921,68.06
414471,1,Female,19,79.275,80.531
414471,2,Female,25,65.313,63.906
414472,0,Female,52,79.78,80.422
414474,0,Female,25,80.929,76.223
414474,1,Female,81,77.558,78.789
414474,2,Male,42,70.3,69.301
414476,0,Female,21,77.325,72.569
414476,1,Male,20,61.98,65.026
414484,0,Female,20,89.259,90.103
414533,0,Female,28,67.232,65.136
414535,0,Female,29,64.273,65.437
414614,0,Female,22,80.861,78.275
414771,0,Female,25,86.687,90.983
414773,0,Female,27,53.786,58.988
414773,1,Female,22,59.461,62.385
414773,2,Female,27,59.901,63.402
414773,3,Female,22,66.925,66.931
414774,0,Female,26,85.261,91.07
414774,1,Female,22,73.395,76.086
414776,0,Female,39,78.369,84.889
414782,0,Female,35,62.331,70.381
414782,1,Female,44,62.709,62.978
414785,0,Female,24,66.02,70.972
414786,0,Female,23,77.598,77.331
414786,1,Male,29,73.687,72.829
414787,0,Male,19,78.332,76.435
414817,0,Male,25,59.585,58.76
414897,0,Female,23,84.872,83.268
414898,0,Female,19,83.574,82.795
414912,0,Female,25,59.753,61.709
414921,0,Female,27,64.479,64.124
414921,1,Male,36,71.859,70.305
414956,0,Female,26,56.471,55.357
415012,0,Female,29,68.306,67.172
415031,0,Female,30,67.558,61.742
415031,1,Female,27,58.754,56.984
415031,2,Male,64,41.61,41.291
415041,0,Female,22,71.093,71.897
415043,0,Female,25,88.635,87.038
415118,0,Female,17,54.56,56.25
415283,0,Female,25,78.825,81.909
415286,0,Female,27,81.963,87.68
415292,0,Female,21,83.442,87.845
415292,1,Female,20,85.715,88.341
415293,0,Female,21,87.746,91.092
415299,0,Female,22,64.554,69.311
415301,0,Female,30,67.63,68.822
415303,0,Female,30,60.93,62.447
415304,0,Female,46,62.929,65.18
415305,0,Female,28,54.344,52.134
415320,0,Female,24,65.75,71.972
415324,0,Male,24,76.266,77.49
415347,0,Female,26,75.105,77.712
415381,0,Male,33,68.234,66.923
415383,0,Male,37,59.788,64.724
415384,0,Female,44,48.018,46.259
415414,0,Male,44,50.164,55.466
415415,0,Male,44,55.668,56.709
415417,0,Male,41,53.357,55.637
415420,0,Male,39,64.809,64.1
415425,0,Male,30,64.002,63.944
415487,0,Male,20,63.707,61.888
415505,0,Female,21,85.915,84.245
415514,0,Female,24,79.799,81.899
415515,0,Female,23,81.138,86.317
415518,0,Female,23,72.901,72.351
415518,1,Female,27,69.092,68.257
415529,0,Female,21,70.296,70.351
415529,1,Female,21,77.257,76.302
415582,0,Female,5,54.221,61.784
415582,1,Female,20,80.579,82.343
415584,0,Female,20,76.331,77.342
415587,0,Female,20,79.122,82.471
415587,1,Female,15,61.422,61.98
415588,0,Male,17,67.005,63.008
415590,0,Male,20,74.101,75.535
415591,0,Male,9,72.797,71.081
415591,1,Female,15,71.443,71.382
415591,2,Male,7,72.806,76.618
415591,3,Male,14,70.249,67.896
415597,0,Male,28,81.855,83.485
415597,1,Male,33,81.84,86.576
415597,2,Male,36,84.781,84.672
415601,0,Female,23,81.607,87.956
415605,0,Female,26,86.559,88.385
415637,0,Female,35,64.943,62.421
415638,0,Female,26,53.02,56.624
415648,0,Female,21,80.57,80.881
415671,0,Female,20,76.437,79.884
415672,0,Female,20,66.409,69.898
415675,0,Female,30,64.425,64.581
415698,0,Male,24,68.409,68.315
415698,1,Female,24,78.892,81.01
415701,0,Female,21,78.038,82.72
415704,0,Female,19,83.574,82.795
415705,0,Female,23,84.872,83.268
415717,0,Female,28,63.271,61.991
415717,1,Female,26,42.938,44.225
415717,2,Female,26,43.031,43.836
415770,0,Male,52,65.894,65.41
415781,0,Female,22,69.803,73.754
415829,0,Male,23,66.805,66.688
415830,0,Male,22,66.532,66.989
415898,0,Male,32,66.472,64.27
415900,0,Female,45,58.913,54.63
415923,0,Male,32,68.718,70.855
415923,1,Female,31,77.095,77.742
415991,0,Male,24,64.84,67.972
416103,0,Female,24,75.957,77.229
416112,0,Female,23,79.78,86.426
416114,0,Female,22,70.495,69.121
416136,0,Female,19,72.604,73.291
416137,0,Female,22,76.955,78.858
416139,0,Female,22,64.861,68.462
416140,0,Female,23,61.059,61.194
416141,0,Male,22,81.407,81.791
416141,1,Female,22,83.029,85.285
416145,0,Male,25,60.946,59.537
416145,1,Female,21,59.692,62.246
416149,0,Female,24,64.968,67.68
416149,1,Female,21,72.007,72.791
416154,0,Female,24,75.072,73.984
416154,1,Female,39,69.217,73.05
416155,0,Female,24,73.047,73.801
416157,0,Female,25,73.264,77.808
416209,0,Female,24,86.378,86.744
416251,0,Female,19,69.868,70.483
416280,0,Male,26,85.613,86.463
416338,0,Male,35,63.073,62.261
416347,0,Male,55,48.559,55.827
416448,0,Female,24,75.882,78.219
416448,1,Male,22,78.342,78.942
416522,0,Female,26,83.49,87.6
416523,0,Female,23,78.658,83.536
416523,1,Female,28,76.966,81.609
416523,2,Female,26,70.319,74.809
416525,0,Female,24,71.532,73.953
416529,0,Female,25,80.233,82.608
416597,0,Male,55,63.885,64.53
416601,0,Female,27,46.691,52.2
416614,0,Male,33,58.428,63.118
416614,1,Male,38,54.801,54.503
416620,0,Male,40,63.036,63.263
416622,0,Female,29,72.068,77.165
416677,0,Male,31,68.722,76.438
416724,0,Female,32,70.452,68.835
416781,0,Female,38,67.324,66.958
416798,0,Male,24,80.574,82.673
416835,0,Male,19,61.116,65.305
416924,0,Female,25,72.105,68.502
416956,0,Male,24,76.6,76.178
416988,0,Female,30,79.553,83.263
416991,0,Female,43,77.065,77.168
417005,0,Male,21,68.093,69.209
417009,0,Male,30,66.785,67.578
417010,0,Male,30,86.437,86.996
417042,0,Female,21,92.356,94.352
417047,0,Female,23,88.022,91.351
417050,0,Female,26,69.757,69.16
417053,0,Female,23,88.022,91.351
417059,0,Female,21,74.708,78.553
417070,0,Male,29,70.996,69.255
417116,0,Male,19,71.513,73.074
417123,0,Male,23,74.317,76.615
417152,0,Male,5,53.787,54.611
417152,1,Male,3,63.512,64.795
417388,0,Female,22,68.847,76.438
417388,1,Female,22,73.048,74.672
417416,0,Female,43,71.492,70.837
417458,0,Male,35,64.156,62.216
417555,0,Female,28,67.843,68.146
417620,0,Female,19,83.652,83.263
417622,0,Male,9,63.328,61.659
417656,0,Female,4,71.961,71.859
417671,0,Male,26,73.674,75.072
417734,0,Female,26,65.897,65.95
417759,0,Male,27,83.404,85.59
417760,0,Male,28,84.723,88.542
417762,0,Male,25,86.469,90.847
417765,0,Male,25,76.552,83.568
417771,0,Male,20,87.088,88.994
417777,0,Male,24,85.866,89.383
417780,0,Male,27,83.918,85.62
417782,0,Male,30,44.926,45.924
417782,1,Male,31,62.809,60.716
417782,2,Male,28,73.469,78.728
417783,0,Male,13,70.374,72.631
417929,0,Female,9,70.758,72.316
417929,1,Female,21,69.145,73.276
418019,0,Female,14,69.859,70.567
418019,1,Female,18,62.152,63.874
418019,2,Female,24,64.137,65.141
418020,0,Female,14,64.473,66.023
418024,0,Female,25,56.306,65.687
418034,0,Male,29,81.312,83.186
418043,0,Male,23,68.408,73.898
418045,0,Male,29,53.183,59.457
418047,0,Male,25,48.712,57.05
418049,0,Male,29,44.971,42.634
418051,0,Male,27,58.843,57.642
418059,0,Male,23,61.905,57.167
418060,0,Female,22,59.761,60.627
418064,0,Male,26,46.269,44.769
418067,0,Male,29,73.004,70.824
418069,0,Male,34,66.324,70.132
418070,0,Male,27,81.485,79.71
418102,0,Male,36,67.46,65.497
418151,0,Male,23,72.835,71.898
418153,0,Female,24,80.94,83.692
418158,0,Female,24,67.532,74.916
418167,0,Male,32,84.784,88.108
418190,0,Male,25,58.481,60.846
418190,1,Male,20,62.972,69.273
418194,0,Female,10,58.175,64.902
418233,0,Male,8,65.296,67.765
418234,0,Female,21,59.923,63.356
418238,0,Female,22,64.406,69.609
418239,0,Female,24,62.617,66.336
418241,0,Female,24,67.75,69.199
418242,0,Female,20,66.076,69.27
418250,0,Female,24,83.626,85.167
418251,0,Female,23,78.335,78.451
418252,0,Female,34,79.617,82.131
418255,0,Female,26,78.419,78.304
418256,0,Female,25,86.409,89.511
418258,0,Female,25,79.114,80.517
418259,0,Female,21,81.047,77.544
418301,0,Male,20,73.003,77.442
418309,0,Male,27,77.243,82.112
418460,0,Female,25,78.24,72.537
418462,0,Female,38,81.621,79.501
418469,0,Male,30,73.849,75.52
418470,0,Male,21,75.509,79.041
418484,0,Male,41,63.447,64.22
418498,0,Female,21,86.822,88.24
418533,0,Male,31,64.59,65.393
418536,0,Female,22,67.848,72.155
418537,0,Female,21,75.118,79.654
418537,1,Female,20,70.521,69.254
418553,0,Female,42,39.306,53.172
418553,1,Female,24,62.902,60.082
418565,0,Female,24,73.978,74.861
418566,0,Male,24,57.437,54.829
418566,1,Female,34,59.92,63.576
418567,0,Female,21,87.831,87.198
418569,0,Female,22,73.387,74.157
418572,0,Female,24,76.565,76.556
418699,0,Male,22,66.532,66.989
418743,0,Female,26,66.472,65.468
418866,0,Female,30,64.204,65
418866,1,Female,22,62.713,63.444
418880,0,Female,40,61.344,59.722
418965,0,Female,22,80.055,79.809
419004,0,Female,31,77.673,78.458
419004,1,Female,34,71.938,74.501
419005,0,Female,21,71.099,69.54
419078,0,Female,28,64.079,63.616
419079,0,Female,28,64.079,63.616
419086,0,Female,30,76.615,71.697
419091,0,Female,23,73.162,77.535
419121,0,Female,21,71.355,71.233
419145,0,Female,29,60.865,67.492
419146,0,Female,22,62.248,59.744
419148,0,Female,20,85.298,89.405
419238,0,Male,29,66.839,77.778
419241,0,Male,22,58.486,64.781
419241,1,Male,26,60.771,60.655
419241,2,Male,26,68.913,73.359
419241,3,Male,32,61.231,66.087
419280,0,Male,23,63.293,64.235
419280,1,Male,24,73.018,75.015
419281,0,Male,29,64.389,69.403
419281,1,Male,28,58.844,60.511
419281,2,Male,32,60.753,64.326
419281,3,Male,23,67.566,70.765
419310,0,Female,26,68.006,68.669
419330,0,Female,22,84.154,87.955
419333,0,Male,24,76.04,73.16
419378,0,Female,22,65.555,69.057
419379,0,Female,21,72.167,70.723
419389,0,Male,23,59.622,60.833
419389,1,Female,28,80.552,81.44
419396,0,Male,25,68.923,67.476
419396,1,Female,28,86.994,88.462
419400,0,Female,22,71.267,75.457
419400,1,Female,26,70.085,66.635
419402,0,Female,27,69.866,72.234
419403,0,Female,31,71.296,73.043
419408,0,Female,26,69.971,75.704
419413,0,Male,24,84.738,87.635
419413,1,Female,21,86.101,84.18
419433,0,Female,22,71.99,72.475
419434,0,Female,31,71.12,70.207
419437,0,Female,26,60.017,61.19
419446,0,Female,22,75.639,78.139
419447,0,Female,24,74.957,78.003
419449,0,Female,24,75.723,79.232
419450,0,Female,21,80.335,81.524
419460,0,Female,32,57.989,56.559
419472,0,Female,29,63.704,66.564
419500,0,Female,37,60.66,62.605
419742,0,Male,26,71.196,71.94
419742,1,Female,23,80.587,81.748
419841,0,Female,22,84.519,83.668
419845,0,Female,26,63.021,64.192
419880,0,Female,20,86.631,88.814
419882,0,Female,40,66.781,68.482
419883,0,Female,35,75.665,76.742
419885,0,Female,23,71.734,69.808
419893,0,Female,23,75.927,73.814
419896,0,Female,40,52.129,52.779
419897,0,Female,21,81.366,80.159
419915,0,Female,21,83.279,87.29
419918,0,Female,25,75.694,75.933
419919,0,Female,24,75.282,77.215
419919,1,Female,28,70.753,70.567
419945,0,Male,33,77.968,82.289
419948,0,Male,46,57.42,55.344
420035,0,Female,18,68.692,68.86
420036,0,Female,25,76.058,76.344
420037,0,Female,21,72.14,68.784
420037,1,Female,16,75.977,75.557
420037,2,Female,21,74.238,73.176
420038,0,Female,22,76.068,76.644
420041,0,Female,24,79.089,83.857
420042,0,Female,25,67.376,70.494
420042,1,Female,24,61.452,59.918
420042,2,Female,22,61.674,63.698
420047,0,Female,16,63.976,66.034
420047,1,Male,10,46.771,49.631
420047,2,Male,6,48.067,56.496
420047,3,Female,5,49.037,54.267
420047,4,Female,23,65.719,66.431
420053,0,Female,30,64.962,62.198
420069,0,Male,29,67.985,65.883
420129,0,Female,20,66.818,69.188
420134,0,Female,24,66.466,69.284
420136,0,Female,24,66.73,65.397
420137,0,Female,21,61.741,65.536
420163,0,Female,23,70.251,72.248
420164,0,Female,22,83.168,82.249
420164,1,Female,15,43.696,44.31
420284,0,Male,23,66.805,66.688
420323,0,Female,26,68.006,68.669
420340,0,Female,26,68.006,68.669
420378,0,Female,45,58.913,54.63
420424,0,Male,46,80.175,81.841
420439,0,Male,27,74.176,78.972
420460,0,Female,22,79.438,79.399
420461,0,Male,35,62.522,60.575
420487,0,Female,28,62.665,65.692
420502,0,Female,26,85.261,91.07
420502,1,Female,22,73.395,76.086
420506,0,Female,20,81.331,83.06
420507,0,Female,26,84.637,89.706
420507,1,Female,26,72.487,75.726
420510,0,Female,4,68.031,70.685
420573,0,Female,19,82.006,82.792
420612,0,Male,15,67.111,67.679
420613,0,Female,43,64.091,62.768
420614,0,Female,24,60.804,61.706
420617,0,Female,27,65.99,67.316
420618,0,Male,15,67.111,67.679
420621,0,Female,23,67.276,66.385
420621,1,Female,21,68.337,71.222
420623,0,Female,19,78.29,77.228
420624,0,Female,20,66.552,68.665
420624,1,Female,23,84.315,83.282
420670,0,Female,21,69.682,71.432
420679,0,Female,27,56.968,59.734
420679,1,Female,30,66.535,66.369
420693,0,Female,22,67.306,72.172
420693,1,Female,29,55.13,54.402
420693,2,Female,27,52.24,53.511
420750,0,Male,25,83.41,86.933
420750,1,Female,20,84.891,86.318
420834,0,Male,33,64.001,67.299
420842,0,Male,27,71.923,82.562
420842,1,Male,22,80.793,83.41
420845,0,Male,23,65.789,72.58
420847,0,Male,25,53.171,58.694
420847,1,Male,25,64.753,71.049
420979,0,Female,33,80.967,84.389
420980,0,Female,39,59.211,63.379
420980,1,Female,32,73.021,75.489
420980,2,Female,39,63.587,64.988
420980,3,Female,39,51.084,47.231
420980,4,Female,36,50.131,46.514
420993,0,Female,20,73.838,71.904
420993,1,Female,19,85.801,86.613
420994,0,Female,19,83.597,85.331
420996,0,Female,12,76.661,79.407
420998,0,Female,14,81.505,83.636
420999,0,Female,13,73.946,79.433
421210,0,Male,33,64.014,71.91
421240,0,Male,28,67.998,68.432
421279,0,Male,25,64.271,61.71
421281,0,Male,30,65.062,60.291
421286,0,Male,25,71.447,72.376
421356,0,Male,38,51.358,53.972
421544,0,Male,26,79.418,78.625
421609,0,Male,37,86.726,87.103
421621,0,Male,23,87.897,88.923
421674,0,Female,21,83.524,84.609
421684,0,Female,23,78.591,75.928
421699,0,Female,44,60.491,61.46
421699,1,Female,33,55.391,55.03
421700,0,Female,44,71.658,78.394
421757,0,Male,49,65.806,66.521
421757,1,Male,37,67.485,67.615
421779,0,Female,27,68.512,70.6
421780,0,Female,28,68.492,70.539
421800,0,Male,37,64.834,65.836
421821,0,Male,26,78.956,82.366
422023,0,Female,24,78.697,81.719
422041,0,Female,19,91.897,92.859
422239,0,Male,22,66.55,65.18
422244,0,Female,26,62.743,62.077
422247,0,Female,41,43.031,41.719
422283,0,Male,9,75.362,75.366
422287,0,Female,5,81.377,82.841
422290,0,Female,9,71.235,69.833
422424,0,Male,26,81.84,85.226
422430,0,Female,17,72.095,69.737
422433,0,Male,20,80.413,84.486
422543,0,Female,35,58.512,55.568
422545,0,Female,23,53.916,54.402
422548,0,Female,28,57.64,60.506
422569,0,Female,24,69.095,66.355
422569,1,Female,23,71.497,75.463
422574,0,Male,37,72.923,77.073
422623,0,Female,19,65.47,70.838
422625,0,Female,37,65.845,62.293
422629,0,Female,26,65.753,63.064
422631,0,Female,21,75.083,79.266
422671,0,Male,28,89.614,89.445
422673,0,Male,27,81.931,80.232
422674,0,Male,21,83.506,83.831
422680,0,Male,31,48.883,56.753
422687,0,Male,21,71.168,73.92
422688,0,Male,27,62.049,65.758
422694,0,Female,25,68.964,72.353
422710,0,Male,34,75.298,76.197
422735,0,Male,19,73.167,74.548
422801,0,Female,19,75.578,76.214
422818,0,Male,22,69.831,74.407
422824,0,Male,39,75.418,71.828
422852,0,Male,54,63.051,62.981
422871,0,Male,26,64.627,65.005
422914,0,Female,27,75.139,74.551
422921,0,Female,27,75.139,74.551
422924,0,Female,19,85.527,88.277
422927,0,Female,21,83.542,81.823
422930,0,Female,23,85.305,88.223
422932,0,Female,22,87.454,89.91
422933,0,Female,23,87.932,88.691
422935,0,Female,24,82.094,83.895
422937,0,Female,21,87.599,87.764
422967,0,Male,21,70.106,68.181
422968,0,Male,20,61.172,65.041
422969,0,Male,24,63.638,60.953
423047,0,Male,50,64.544,66.074
423076,0,Female,42,68.26,70.408
423158,0,Male,28,90.532,93.309
423164,0,Male,22,70.903,74.183
423177,0,Female,40,65.232,63.248
423209,0,Male,36,67.165,65.141
423210,0,Female,21,60.149,63.833
423217,0,Female,44,68.722,65.309
423218,0,Female,31,65.534,68.218
423226,0,Female,28,82.57,82.564
423226,1,Female,32,81.895,79.183
423226,2,Female,52,69.036,64.953
423228,0,Female,24,73.358,74.41
423230,0,Female,25,80.426,80.409
423230,1,Female,32,79.984,79.075
423239,0,Female,39,55.428,59.102
423239,1,Female,20,61.615,64.751
423243,0,Female,20,81.711,81.201
423271,0,Female,26,60.625,66.152
423272,0,Female,23,83.951,81.6
423273,0,Female,24,65.667,67.362
423275,0,Female,26,68.859,66.461
423276,0,Female,23,80.917,84.288
423282,0,Male,25,67.802,70.074
423331,0,Female,23,76.24,83.306
423332,0,Female,22,80.637,86.224
423335,0,Female,20,84.841,89.095
423453,0,Male,25,82.123,79.936
423453,1,Female,21,77.062,74.307
423455,0,Male,26,91.779,93.258
423458,0,Male,28,85.387,87.493
423490,0,Female,18,84.062,86.353
423491,0,Female,18,81.679,81.567
423492,0,Female,18,84.062,86.353
423494,0,Female,18,67.093,67.782
423505,0,Female,5,59.517,62.027
423507,0,Female,25,58.04,53.603
423528,0,Female,30,64.962,62.198
423553,0,Female,30,62.754,58.502
423556,0,Female,20,84.935,84.49
423562,0,Female,19,83.406,88.037
423567,0,Female,23,80.328,86.164
423568,0,Female,25,69.797,72.413
423691,0,Female,20,75.886,72.974
423761,0,Female,20,63.555,63.656
423761,1,Female,33,64.292,63.147
423865,0,Female,24,58.61,60.523
423874,0,Male,21,72.935,67.391
423874,1,Female,21,72.573,75.94
423876,0,Female,24,76.636,77.173
423957,0,Female,25,83.604,84.961
423960,0,Female,25,74.924,76.406
423963,0,Female,28,70.685,70.074
423971,0,Female,25,77.883,75.416
423984,0,Female,32,63.217,68.463
423984,1,Female,29,65.275,65.811
424168,0,Male,23,73.635,72.004
424174,0,Female,27,73.947,77.845
424175,0,Female,27,76.653,79.284
424189,0,Female,22,80.091,83.721
424189,1,Female,24,70.823,76.251
424197,0,Female,20,74.298,74.844
424197,1,Male,33,66.75,64.397
424254,0,Female,35,65.645,61.945
424257,0,Male,42,54.153,55.217
424306,0,Female,24,79.491,81.432
424311,0,Female,27,76.887,79.804
424361,0,Male,36,49.813,61.366
424390,0,Female,28,59.356,56.825
424393,0,Male,35,66.272,61.871
424394,0,Male,35,66.272,61.871
424429,0,Female,21,72.421,73.924
424441,0,Female,27,65.99,67.316
424465,0,Female,22,67.196,71.615
424467,0,Female,25,63.027,58.146
424472,0,Male,23,74.782,75.543
424480,0,Female,13,74.972,76.404
424483,0,Female,26,72.748,79.299
424485,0,Female,24,60.336,69.065
424485,1,Female,26,59.758,66.194
424485,2,Female,27,66.109,71.045
424485,3,Female,27,61.742,65.025
424485,4,Female,26,67.81,69.42
424490,0,Female,32,60.033,56.666
424497,0,Female,26,69.971,75.704
424519,0,Female,26,68.715,72.463
424520,0,Female,24,76.565,76.556
424524,0,Female,21,76.175,81.582
424527,0,Female,21,70.602,71.393
424585,0,Female,22,73.265,74.79
424614,0,Female,45,64.04,62.727
424711,0,Male,26,82.355,83.034
424717,0,Male,25,78.854,80.021
424717,1,Female,21,90.752,90.677
424719,0,Male,27,77.706,78.668
424719,1,Female,22,79.86,80.148
424723,0,Male,20,77.908,81.88
424723,1,Female,21,71.681,72.16
424724,0,Male,23,73.718,77.187
424766,0,Female,9,78.233,80.183
424791,0,Female,19,62.607,61.375
424792,0,Female,29,65.747,63.886
424981,0,Female,20,63.984,72.23
424983,0,Female,27,72.358,73.425
424987,0,Female,21,78.333,77.57
425013,0,Female,20,69.58,70.605
425014,0,Female,22,76.845,79.281
425016,0,Male,27,80.418,81.493
425016,1,Female,24,69.296,76.678
425019,0,Male,22,74.584,77.403
425019,1,Female,20,80.057,83.403
425022,0,Male,19,78.016,75.244
425022,1,Female,22,82.218,85.763
425024,0,Male,20,78.396,76.924
425024,1,Female,25,75.961,75.436
425025,0,Male,32,65.805,57.856
425025,1,Female,34,82.084,82.626
425029,0,Female,26,77.035,77.511
425132,0,Male,63,68.457,65.796
425136,0,Male,54,67.837,66.944
425218,0,Male,20,70.068,71.624
425277,0,Male,29,61.817,62.866
425330,0,Male,29,61.642,62.911
425374,0,Male,20,77.947,78.281
425376,0,Male,28,71.268,68.159
425377,0,Male,21,75.841,78.942
425378,0,Male,23,67.618,69.742
425380,0,Male,21,73.718,73.112
425437,0,Female,4,68.031,70.685
425442,0,Female,10,68.766,65.803
425518,0,Female,23,79.896,86.242
425522,0,Female,23,73.521,77.131
425621,0,Male,5,49.622,54.559
425624,0,Male,5,49.622,54.559
425658,0,Female,21,88.824,91.212
425693,0,Male,24,67.453,68.44
425693,1,Female,17,57.78,53.602
425756,0,Male,24,68.883,72.742
425789,0,Male,23,80.872,84.83
425821,0,Female,25,83.28,83.688
425897,0,Male,26,84.135,82.449
425900,0,Female,14,67.586,66.508
425916,0,Male,23,86.124,87.816
425926,0,Male,32,83.923,84.152
425930,0,Male,33,67.124,72.061
425969,0,Female,23,86.033,87.61
425970,0,Female,21,80.554,87.286
425998,0,Female,25,85.187,87.328
426019,0,Female,40,78.778,79.604
426025,0,Female,31,61.077,63.109
426027,0,Female,31,61.077,63.109
426030,0,Female,26,60.575,64.51
426045,0,Male,20,82.255,82.913
426049,0,Male,24,77.376,80.907
426065,0,Male,47,64.654,62.69
426309,0,Female,29,71.976,78.703
426313,0,Female,19,82.571,87.118
426317,0,Female,19,77.453,83.865
426369,0,Female,51,76.19,78.062
426465,0,Female,21,82.652,84.674
426471,0,Female,21,64.796,67.517
426474,0,Female,21,64.796,67.517
426502,0,Male,19,75.587,81.39
426504,0,Male,20,81.706,85.463
426506,0,Male,33,68.796,70.5
426513,0,Male,36,78.522,81.04
426530,0,Female,18,62.563,65.063
426533,0,Female,26,64.553,60.299
426566,0,Female,20,81.042,86.094
426569,0,Female,22,81.518,81.346
426580,0,Female,21,70.171,67.88
426644,0,Female,24,79.785,82.549
426648,0,Female,27,86.919,85.469
426714,0,Male,24,82.408,84.566
426719,0,Male,25,85.554,83.584
426723,0,Male,27,79.174,83.892
426728,0,Male,33,76.072,80.624
426729,0,Male,28,79.603,84.782
426737,0,Male,18,86.31,87.764
426742,0,Male,19,89.402,90.31
426749,0,Male,19,75.385,77.595
426755,0,Male,21,86.929,85.429
426760,0,Male,22,86.742,89.242
426768,0,Male,27,85.557,87.746
426779,0,Male,20,82.752,87.312
426782,0,Male,19,89.916,93.094
426906,0,Female,7,56.272,54.88
426908,0,Female,35,58.512,55.568
426909,0,Female,23,53.916,54.402
426912,0,Female,14,49.794,46.348
426916,0,Female,15,65.745,62.912
426923,0,Female,6,77.166,81.705
426932,0,Female,17,76.877,77.441
426939,0,Female,6,67.108,68.436
426943,0,Female,5,50.882,47.567
426945,0,Female,3,53.616,52.723
426950,0,Female,3,64.871,66.546
426999,0,Female,54,68.72,69.303
427000,0,Female,44,67.626,69.413
427002,0,Female,60,54.647,66.226
427021,0,Male,33,70.958,73.827
427023,0,Male,32,76.612,77.768
427026,0,Male,39,78.131,81.637
427029,0,Male,36,59.171,62.056
427031,0,Male,23,65.108,65.305
427035,0,Male,33,41.876,39.527
427038,0,Female,27,44.669,45.64
427039,0,Male,25,64.8,62.925
427041,0,Male,27,49.304,53.182
427048,0,Male,32,58.817,58.111
427084,0,Male,49,65.033,60.669
427086,0,Male,36,64.022,64.556
427152,0,Male,18,82.193,83.592
427205,0,Female,20,65.632,70.202
427242,0,Female,21,87.513,86.176
427249,0,Female,21,80.56,83.772
427261,0,Female,24,84.669,85.891
427262,0,Female,24,85.774,86.075
427263,0,Female,25,78.338,78.414
427567,0,Male,24,63.362,61.965
427571,0,Female,21,70.1,70.89
427572,0,Male,28,75.408,74.558
427621,0,Female,20,78.351,80.644
427625,0,Female,27,82.882,77.921
427631,0,Female,23,73.228,75.958
427643,0,Female,21,68.999,73.585
427648,0,Female,37,78.47,81.038
427656,0,Female,29,70.879,69.979
427656,1,Female,47,71.907,69.082
427659,0,Female,26,77.769,78.087
427661,0,Female,28,65.791,62.692
427664,0,Female,23,88.625,90.367
427667,0,Female,27,88.794,91.082
